name,url
Maggi Hut,https://swiggy.com/restaurants/maggi-hut-laxmi-nagar-delhi-463332
Khan roll wala,https://swiggy.com/restaurants/khan-roll-wala-mayur-vihar-delhi-578372
Sardar Ji Meat Wale,https://swiggy.com/restaurants/sardar-ji-meat-wale-mayur-vihar-delhi-479616
HIBBOZ,https://swiggy.com/restaurants/hibboz-mayur-vihar-delhi-559385
Food Singh - Taste Of Punjab,https://swiggy.com/restaurants/food-singh-taste-of-punjab-laxmi-nagar-delhi-531827
Thande Ka Fanda,https://swiggy.com/restaurants/thande-ka-fanda-lajpatnagar-lajpat-nagar-delhi-520056
Vaango,https://swiggy.com/restaurants/vaango-laxmi-nagar-delhi-567369
Purewow,https://swiggy.com/restaurants/purewow-mayur-vihar-delhi-528851
ROYAL PIZZA,https://swiggy.com/restaurants/royal-pizza-laxmi-nagar-delhi-477015
BURGER'S WORLD,https://swiggy.com/restaurants/burgers-world-laxmi-nagar-delhi-477031
The sandwich castle,https://swiggy.com/restaurants/the-sandwich-castle-laxmi-nagar-nirman-vihar-delhi-314674
Desi Ghee Ka Khana,https://swiggy.com/restaurants/desi-ghee-ka-khana-bhogal-lajpat-nagar-delhi-574620
Veeru Dhaba,https://swiggy.com/restaurants/veeru-dhaba-1-lajpat-nagar-delhi-61460
Ask Cake Shop,https://swiggy.com/restaurants/ask-cake-shop-laxmi-nagar-delhi-214555
Vindhwashni Bakers Confectioner & Florist,https://swiggy.com/restaurants/vindhwashni-bakers-confectioner-and-florist-laxmi-nagar-delhi-243080
Shel Food Cafe,https://swiggy.com/restaurants/shel-food-cafe-laxmi-nagar-delhi-528178
MEHAK FOODS,https://swiggy.com/restaurants/mehak-foods-laxmi-nagar-delhi-589748
Bakery by Foodhall,https://swiggy.com/restaurants/bakery-by-foodhall-south-campus-chanakyapuri-delhi-339638
Swaad Restaurant,https://swiggy.com/restaurants/swaad-restaurant-laxmi-nagar-delhi-116335
Annapurna Food Corner,https://swiggy.com/restaurants/annapurna-food-corner-laxmi-nagar-delhi-575658
Food Paradise,https://swiggy.com/restaurants/food-paradise-ganesh-nagar-patparganj-delhi-225442
Pizza Combo,https://swiggy.com/restaurants/pizza-combo-laxmi-nagar-delhi-448832
Monginis,https://swiggy.com/restaurants/monginis-ashok-vihar-delhi-444786
Sushi and More,https://swiggy.com/restaurants/sushi-and-more-south-campus-chanakyapuri-delhi-359845
Xoco chocolates by Foodhall,https://swiggy.com/restaurants/xoco-chocolates-by-foodhall-south-campus-chanakyapuri-delhi-345956
Nanha Punjab,https://swiggy.com/restaurants/nanha-punjab-laxmi-nagar-delhi-552565
MARWADI PARATHA HOUSE,https://swiggy.com/restaurants/marwadi-paratha-house-laxmi-nagar-delhi-467555
Shakes N Fries,https://swiggy.com/restaurants/shakes-n-fries-laxmi-nagar-delhi-566929
Chinese Monkey,https://swiggy.com/restaurants/chinese-monkey-lajpat-nagar-delhi-585786
Chinese Town,https://swiggy.com/restaurants/chinese-town-lajpat-nagar-delhi-585773
The Great Wok Of China,https://swiggy.com/restaurants/the-great-wok-of-china-lajpat-nagar-delhi-575787
THE CHILLOUT,https://swiggy.com/restaurants/the-chillout-mayur-vihar-delhi-590219
Pizza Best,https://swiggy.com/restaurants/pizza-best-south-extension-south-extension-i-delhi-226078
Cafe by Foodhall,https://swiggy.com/restaurants/cafe-by-foodhall-yashwant-palace-chanakyapuri-delhi-244066
Roll Addiction,https://swiggy.com/restaurants/roll-addiction-mayur-vihar-ganesh-nagar-delhi-191792
ROYCE' Chocolate,https://swiggy.com/restaurants/royce-chocolate-the-chanakya-chanakyapuri-delhi-48335
Romeo Lane,https://swiggy.com/restaurants/romeo-lane-lajpat-nagar-defence-colony-delhi-545348
Bakery by Foodhall,https://swiggy.com/restaurants/bakery-by-foodhall-south-campus-chanakyapuri-delhi-339638
Swaad Restaurant,https://swiggy.com/restaurants/swaad-restaurant-laxmi-nagar-delhi-116335
Annapurna Food Corner,https://swiggy.com/restaurants/annapurna-food-corner-laxmi-nagar-delhi-575658
Food Paradise,https://swiggy.com/restaurants/food-paradise-ganesh-nagar-patparganj-delhi-225442
Pizza Combo,https://swiggy.com/restaurants/pizza-combo-laxmi-nagar-delhi-448832
Monginis,https://swiggy.com/restaurants/monginis-ashok-vihar-delhi-444786
Sushi and More,https://swiggy.com/restaurants/sushi-and-more-south-campus-chanakyapuri-delhi-359845
Xoco chocolates by Foodhall,https://swiggy.com/restaurants/xoco-chocolates-by-foodhall-south-campus-chanakyapuri-delhi-345956
Nanha Punjab,https://swiggy.com/restaurants/nanha-punjab-laxmi-nagar-delhi-552565
MARWADI PARATHA HOUSE,https://swiggy.com/restaurants/marwadi-paratha-house-laxmi-nagar-delhi-467555
Shakes N Fries,https://swiggy.com/restaurants/shakes-n-fries-laxmi-nagar-delhi-566929
Chinese Monkey,https://swiggy.com/restaurants/chinese-monkey-lajpat-nagar-delhi-585786
Chinese Town,https://swiggy.com/restaurants/chinese-town-lajpat-nagar-delhi-585773
The Great Wok Of China,https://swiggy.com/restaurants/the-great-wok-of-china-lajpat-nagar-delhi-575787
THE CHILLOUT,https://swiggy.com/restaurants/the-chillout-mayur-vihar-delhi-590219
Pizza Best,https://swiggy.com/restaurants/pizza-best-south-extension-south-extension-i-delhi-226078
Paratha Singh,https://swiggy.com/restaurants/paratha-singh-janakpuri-delhi-561992
Wat A Paratha,https://swiggy.com/restaurants/wat-a-paratha-janakpuri-delhi-561986
Midnight Paratha Junction,https://swiggy.com/restaurants/midnight-paratha-junction-janakpuri-delhi-562821
Takeout Cafe,https://swiggy.com/restaurants/takeout-cafe-lajpat-nagar-delhi-585720
Love At First Bite,https://swiggy.com/restaurants/love-at-first-bite-lajpat-nagar-delhi-585728
INOX,https://swiggy.com/restaurants/inox-eros-jangpura-block-h-delhi-260130
Pizza Burger Wala,https://swiggy.com/restaurants/pizza-burger-wala-south-extension-south-extension-i-delhi-228398
HUNGERFOX FOODS PRIVATE LIMITED,https://swiggy.com/restaurants/hungerfox-foods-private-limited-laxmi-nagar-delhi-421758
Make My Thali,https://swiggy.com/restaurants/make-my-thali-laxmi-nagar-delhi-496562
Ghar ka Khana,https://swiggy.com/restaurants/ghar-ka-khana-laxmi-nagar-delhi-549694
MR MOMOS,https://swiggy.com/restaurants/mr-momos-lajpat-nagar-delhi-574003
KCROASTERS by Koinonia,https://swiggy.com/restaurants/kcroasters-by-koinonia-south-campus-chanakyapuri-delhi-351680
Sticky Rice,https://swiggy.com/restaurants/sticky-rice-south-extension-delhi-589267
Mannat Restaurant,https://swiggy.com/restaurants/mannat-restaurant-laxmi-nagar-delhi-206454
Indian Flavours Dhaba,https://swiggy.com/restaurants/indian-flavours-dhaba-mayur-vihar-delhi-584643
Arya Food & Baker,https://swiggy.com/restaurants/arya-food-and-baker-south-extension-delhi-509021
HOUSE OF AWADH,https://swiggy.com/restaurants/house-of-awadh-lajpat-nagar-delhi-526871
Mr. Pandit Ji Parantha Hut,https://swiggy.com/restaurants/mr-pandit-ji-parantha-hut-laxmi-nagar-delhi-429821
Dirty Dough Pizza By Moets,https://swiggy.com/restaurants/dirty-dough-pizza-by-moets-south-extension-delhi-557457
China Town Sizzlers,https://swiggy.com/restaurants/china-town-sizzlers-yashwant-place-chanakyapuri-delhi-21304
Noto Healthy Ice Cream,https://swiggy.com/restaurants/noto-healthy-ice-cream-khan-market-delhi-497508
Chinese Garden,https://swiggy.com/restaurants/chinese-garden-south-campus-yashwant-place-delhi-493701
GOLDEN DRAGON,https://swiggy.com/restaurants/golden-dragon-lajpat-nagar-delhi-571037
Pizza Like Pizza,https://swiggy.com/restaurants/pizza-like-pizza-south-extension-south-extension-i-delhi-225712
Pal Refreshment Corner,https://swiggy.com/restaurants/pal-refreshment-corner-jangpura-extension-market-new-lajpat-nagar-delhi-11809
CYBER FOOD,https://swiggy.com/restaurants/cyber-food-laxmi-nagar-delhi-528720
Radhe Radhe Foods,https://swiggy.com/restaurants/radhe-radhe-foods-laxmi-nagar-delhi-509710
YO PAAJI FOODS,https://swiggy.com/restaurants/yo-paaji-foods-laxmi-nagar-delhi-521676
Indoo himalaya chinese fast food,https://swiggy.com/restaurants/indoo-himalaya-chinese-fast-food-laxmi-nagar-delhi-587387
Pizza RP,https://swiggy.com/restaurants/pizza-rp-laxmi-nagar-shakarpur-khas-delhi-60128
Singh's veg grill,https://swiggy.com/restaurants/singhs-veg-grill-laxmi-nagar-delhi-423652
TVF - The Vegan Factory,https://swiggy.com/restaurants/tvf-the-vegan-factory-laxmi-nagar-delhi-494225
GOOD MORNING CAFE,https://swiggy.com/restaurants/good-morning-cafe-laxmi-nagar-delhi-471193
Italy Burger,https://swiggy.com/restaurants/italy-burger-laxmi-nagar-delhi-535550
Paaji Tandoori Junction,https://swiggy.com/restaurants/paaji-tandoori-junction-lajpat-nagar-delhi-547969
Singh Fast Food,https://swiggy.com/restaurants/singh-fast-food-laxmi-nagar-delhi-501509
Anything But Sugar,https://swiggy.com/restaurants/anything-but-sugar-defence-colony-near-twenty-four-seven-and-apple-store-south-extension-delhi-338379
Hungerout Pizza,https://swiggy.com/restaurants/hungerout-pizza-rohini-nsp-delhi-464201
LAGUNA SIZZLERS,https://swiggy.com/restaurants/laguna-sizzlers-south-campus-chanakyapuri-delhi-356256
AGNEE PIZZA,https://swiggy.com/restaurants/agnee-pizza-lajpat-nagar-delhi-530072
Kulfi villa,https://swiggy.com/restaurants/kulfi-villa-mayur-vihar-delhi-584139
Sushi Junction,https://swiggy.com/restaurants/sushi-junction-laxmi-nagar-delhi-545689
Chinese Chilli,https://swiggy.com/restaurants/chinese-chilli-laxmi-nagar-delhi-405043
The Food Joint,https://swiggy.com/restaurants/the-food-joint-vijay-block-laxmi-nagar-delhi-87001
The Chinese Kafei,https://swiggy.com/restaurants/the-chinese-kafei-vijay-block-laxminagar-laxmi-nagar-delhi-87003
FRUITTO FRESH,https://swiggy.com/restaurants/fruitto-fresh-lajpat-nagar-delhi-397900
CHAAP ADDA,https://swiggy.com/restaurants/chaap-adda-laxmi-nagar-delhi-578065
Daebak Cafe - Delight In Every Bite,https://swiggy.com/restaurants/daebak-cafe-delight-in-every-bite-laxmi-nagar-delhi-539723
PARANTHA IN DESI GHEE,https://swiggy.com/restaurants/parantha-in-desi-ghee-laxmi-nagar-delhi-464952
Food Factory,https://swiggy.com/restaurants/food-factory-vijay-block-gopala-complex-laxminagar-new-laxmi-nagar-delhi-124722
CHINEESE DRAGON,https://swiggy.com/restaurants/chineese-dragon-laxmi-nagar-delhi-588728
PIZZA INDIANS,https://swiggy.com/restaurants/pizza-indians-laxmi-nagar-delhi-459998
Assam food stall,https://swiggy.com/restaurants/assam-food-stall-south-extension-delhi-561341
Chandni Chowk Paratha Corner,https://swiggy.com/restaurants/chandni-chowk-paratha-corner-laxmi-nagar-delhi-478989
Pizza Junction,https://swiggy.com/restaurants/pizza-junction-lajpat-nagar-delhi-582292
Pasta By Eataliano,https://swiggy.com/restaurants/pasta-by-eataliano-nagar-laxmi-delhi-459113
Bake n Shake,https://swiggy.com/restaurants/bake-n-shake-laxmi-nagar-delhi-531541
The cake n cafe,https://swiggy.com/restaurants/the-cake-n-cafe-laxmi-nagar-shakarpur-khas-delhi-420930
The Food Maharaja,https://swiggy.com/restaurants/the-food-maharaja-laxmi-nagar-delhi-484191
The Burger Company,https://swiggy.com/restaurants/the-burger-company-laxmi-nagar-delhi-589292
The Pizza Villa,https://swiggy.com/restaurants/the-pizza-villa-lajpat-nagar-delhi-582384
Quick Pizza,https://swiggy.com/restaurants/quick-pizza-lajpat-nagar-delhi-582376
Rock N Roll Pizza,https://swiggy.com/restaurants/rock-n-roll-pizza-lajpat-nagar-delhi-582378
SPICY VALLEY,https://swiggy.com/restaurants/spicy-valley-laxmi-nagar-delhi-499965
Paddler,https://swiggy.com/restaurants/paddler-laxmi-nagar-delhi-581626
Pizza King,https://swiggy.com/restaurants/pizza-king-nagar-laxmi-delhi-485162
Pizza Heavens,https://swiggy.com/restaurants/pizza-heavens-lajpat-nagar-delhi-582308
Mini Cafe,https://swiggy.com/restaurants/mini-cafe-laxmi-nagar-delhi-572557
PANDIT JI PARATHA HUT,https://swiggy.com/restaurants/pandit-ji-paratha-hut-laxmi-nagar-delhi-437388
My Punjab,https://swiggy.com/restaurants/my-punjab-south-extension-hauz-khas-delhi-404757
Cool Chinese Hut,https://swiggy.com/restaurants/cool-chinese-hut-laxmi-nagar-delhi-528542
SIMP-sauce In My Pizza,https://swiggy.com/restaurants/simp-sauce-in-my-pizza-nagar-laxmi-delhi-485932
Sizzling Saucers,https://swiggy.com/restaurants/sizzling-saucers-laxmi-nagar-delhi-487023
Jain's Pizza Shakarpur,https://swiggy.com/restaurants/jains-pizza-shakarpur-laxmi-nagar-delhi-530249
PIZZA DELIGHT,https://swiggy.com/restaurants/pizza-delight-lajpat-nagar-delhi-501881
Growmor- The Cake Series,https://swiggy.com/restaurants/growmor-the-cake-series-laxmi-nagar-delhi-450287
